"","date","meanAT2","meanAT6","sum_R","rain_events","meanRH2","meanRH6","meanSWC5","sdSWC5","meanSWC15","sdSWC15","meanSWC30","meanST5","meanST15","meanST30","meanNEE","meanGPP","meanRECO","sdReco","bigR","bigRmm","DOY.x","Season","year","Pulse_DOY","DOY.y","PulseDays"
"131",2014-09-21,"20.93375","21.402083333333334",0,0,"83.3540241075","73.37791629333333","20.854166666666668","0.3566739576374165","26.770833333333332","0.4246646224682982","29.644375","21.864583333333332","22.68125","22.552083333333332","-0.5142668708354167","2.9608111993333335","2.4465443283958335","0.3441917836105754",0,0,264,"Summer",2014,0,264,264
"132",2014-09-22,"21.497083333333332","21.618541666666665",0,0,"79.278975289375","71.16147070958334","20.229166666666668","0.515083396034342","25.916666666666668","0.2793101938654641","29.451666666666668","22.758333333333333","23.560416666666665","22.772916666666667","-0.6588737097062499","3.1939029978875206","2.535029288270833","0.42637622915879453",0,0,265,"Summer",2014,0,265,265
"133",2014-10-07,"19.151041666666668","19.93625",7.239,7,"57.966840919375","49.471861142708335","12.229166666666666","0.4247443953937941","17","0","23.086458333333333","20.754166666666666","22.227083333333333","22.185416666666665","-0.81005591048125","1.7427964009747916","0.93274049055","0.2650149875152282",1,7.239,280,"Summer",2014,280,280,280
"134",2014-10-08,"16.59958333333333","16.869583333333335",22.098,15,"91.97287100041666","82.35578042729166","23.458333333333332","8.19427524093531","22.166666666666668","5.92242925463114","23.189166666666665","18.714583333333334","20.625","21.579166666666666","-0.1563576629083333","1.0402808568333333","0.8839231939770833","0.40929506935688803",1,22.098,281,"Summer",2014,281,281,281
"135",2014-10-09,"15.68625","15.881666666666666",0,0,"91.25986429541666","82.51658367541667","23.6875","1.5457982209492522","27.604166666666668","1.1058143936589027","25.415625","18.302083333333332","19.752083333333335","20.664583333333333","-0.88425555994375","1.6611315605579167","0.7768760006458333","0.2187412136947985",0,0,282,"Summer",2014,0,282,282
"136",2014-10-10,"16.5425","17.013333333333332",0,0,"78.158032868125","68.33942682666667","20.729166666666668","0.49420399497827033","25.125","0.5308289497874304","25.680833333333332","18.26875","19.397916666666667","20.34375","-1.4441456414583334","2.2660517320104168","0.821906090475","0.18792986142613066",0,0,283,"Summer",2014,0,283,283
"137",2014-10-11,"18.826041666666665","19.485833333333332",0,0,"60.296097943125","50.515666298125","19.270833333333332","0.5354019615739646","23.854166666666668","0.3565789564941264","25.414375","18.389583333333334","19.575","20.2","-1.1568952114979167","2.099643082020833","0.9427478704833333","0.19177569151394688",0,0,284,"Summer",2014,0,284,284
"138",2014-10-12,"18.337083333333332","18.935416666666665",0,0,"47.996751103125","39.670702410416666","18.208333333333332","0.4103315202001417","22.791666666666668","0.4104140790860576","25.026041666666668","18.229166666666668","19.535416666666666","20.139583333333334","-1.3521111409779167","2.2862293240166665","0.9341181830458334","0.169864903696534",0,0,285,"Summer",2014,0,285,285
"139",2014-12-13,"8.94175","9.243541666666667",5.969,5,"73.943781821875","72.806513098125","8.916666666666666","0.2791888692704913","11","0","15.360416666666667","10.547916666666666","12.272916666666667","12.860416666666667","-0.05634506190833334","0.4472430334682083","0.39089797159166667","0.16622139891806545",1,5.969,347,"Winter",2014,347,347,347
"140",2014-12-14,"4.3334166666666665","5.051041666666666",0,0,"69.415762401875","67.34102986208333","9.104166666666666","0.8310880223704599","10.5","0.5050899616991786","15.243333333333334","6.510416666666667","8.902083333270832","11.852083333333333","-0.030056155391041665","0.30279264473791667","0.27273648934791667","0.09237860072613822",0,0,348,"Winter",2014,0,348,348
"141",2014-12-15,"8.274083333333333","9.035270833333334",0,0,"43.84234150708333","41.21179336645833","9.9375","0.6964921399817388","10.479166666666666","0.5047852282729014","15.178958333333334","6.26875","7.797916666666667","10.685416666666667","0.032901116185833336","0.31584389994972917","0.34874501613958336","0.07237671412584937",0,0,349,"Winter",2014,0,349,349
"142",2014-12-16,"10.358125","10.765541666666667",0,0,"42.91826312020833","41.96838238708333","10.416666666666666","0.4978836723001896","11.208333333333334","0.4103315202001417","15.23125","8.06875","9.091666666645834","10.645833333333334","0.06910645473416667","0.3276120043127083","0.3967184590083333","0.10083102696477644",0,0,350,"Winter",2014,0,350,350
"143",2014-12-17,"6.650875","6.900125",1.27,1,"75.58350001875","74.93115396791667","10.375","0.4890382629209776","11.520833333333334","0.5048523413086471","15.174791666666668","8.072916666625","9.31875","10.835416666666667","0.053153236401875005","0.20898520046395833","0.2621384368708333","0.13683874304678983",0,0,351,"Winter",2014,0,351,351
"144",2015-01-30,"7.487416666666666","7.7112083333333334",33.02,36,"98.891764144375","96.08153906916667","21.520833333333332","9.180200693558412","21.666666666666668","7.050844969604353","16.708958333333335","9.377083333333333","10.3875","11.145833333333334","-0.037065071958333334","0.06273113229999999","0.02566606034479167","0.022237080864738336",1,33.02,30,"Winter",2015,30,30,30
"145",2015-01-31,"6.75475","7.080729166666667",15.367,24,"90.86602302395833","87.368828840625","28.854166666666668","3.3325270346668106","29.791666666666668","0.8981102766185717","23.857291666666665","9.102083333333333","9.860416666666667","10.322916666666666","-0.10548608015181249","0.15654572524041666","0.0510596450834375","0.22973632478747152",1,15.367,31,"Winter",2015,31,31,31
"146",2015-02-01,"8.194375","8.574125",0,0,"72.75821751854167","70.98162419166667","22.041666666666668","0.8981479993910718","26.916666666666668","0.6468691647559471","27.616458333333334","8.922916666666667","9.802083333291666","10.316666666666666","-0.006182510571768121","0.14644338304625001","0.14026087249063604","0.31730305060368313",0,0,32,"Winter",2015,0,32,32
"147",2015-02-02,"10.590979166666667","11.199208333333333",0,0,"52.30957659916667","49.644837366875","19.791666666666668","0.4104140790860576","25","0.35719996448178387","27.668125","8.7749999999375","9.704166666604166","10.266666666666667","-0.014709380544791002","0.10730518675979166","0.09259580621492884","0.1407464312016658",0,0,33,"Winter",2015,0,33,33
"148",2015-02-03,"12.252291666666666","13.072291666666667",0,0,"45.96993062","43.03838904083333","18.666666666666668","0.5190067691414977","24","0","27.702916666666667","9.18125","10.035416666666666","10.366666666666667","-7.315819190624971e-4","0.13299303108729166","0.13226144913885418","0.19155721203503787",0,0,34,"Winter",2015,0,34,34
"149",2015-02-04,"12.358791666666667","13.2225",0,0,"41.070891541875","37.76861871958334","18.0625","0.4327779112583122","23.25","0.43751754463087555","27.474583333333335","9.427083333333334","10.295833333333334","10.529166666666667","0.012575138583249998","0.09699722402541666","0.10957236260729167","0.12650771040733533",0,0,35,"Winter",2015,0,35,35
"150",2015-03-02,"11.1030625","11.207854166666667",8.001,6,"63.758234512916665","63.1522138025","12.958333333333334","0.20177309533650456","18.0625","0.24434587339940886","26.49395833333333","13.127083333333333","14.129166666666666","13.775","-0.073941448289375","0.5817604737183333","0.5078190254166667","0.08327452822848799",1,8.001,61,"Spring",2015,61,61,61
"151",2015-03-03,"8.149044444444444","8.191854166666667",4.191,7,"68.44020978688889","66.42919901541667","18.708333333333332","1.844508397957124","21.895833333333332","2.363146174285561","26.117291666666667","12.147916666666667","13.202083333333333","13.439583333333333","-0.146008990920625","0.5819886033285416","0.435979612425","0.13754418260586337",0,0,62,"Spring",2015,0,62,62
"152",2015-03-04,"6.786208333333334","6.85075",0,0,"60.21101280833334","59.137891108541666","17.229166666666668","0.5152149304463776","22.291666666666668","0.4591921037178487","25.86125","10.620833333333334","11.604166666666666","12.908333333333333","-0.0846456956373125","0.46097273398729166","0.3763270383270833","0.0898087133326026",0,0,63,"Spring",2015,0,63,63
"153",2015-03-05,"7.94675","8.016708333333334",0,0,"41.642361561875","41.1588688525","16.395833333333332","0.5353386784223156","21.4375","0.5011252415386298","25.961458333333333","10.0937499999375","11.058333333333334","12.164583333333333","-0.1347469087239521","0.5439679499320833","0.4092210412041667","0.12995957737585737",0,0,64,"Spring",2015,0,64,64
"154",2015-03-06,"9.872458333333332","9.977666666666666",0,0,"34.99303272541667","34.39327110229166","15.875","0.7032873461264124","20.9375","0.38062980528111673","26.134999999999998","10.6062499999375","11.402083333333334","12.045833333333333","-0.19545397713375","0.63534728849375","0.4398933113895833","0.18697152736139944",0,0,65,"Spring",2015,0,65,65
"155",2015-03-18,"11.82","11.966041666666667",12.319,9,"79.77683616333333","77.05500558","14.541666666666666","4.191923271788847","18.125","0.5308927705052348","26.269166666666667","14.35","15.6375","15.8875","-0.29628107331377085","0.811536168580625","0.5152550952625","0.17485146588199224",1,12.319,77,"Spring",2015,77,77,77
"156",2015-03-19,"9.999875","10.073583333333334",0,0,"80.23178158770833","77.901976635","20.0625","1.0190995190790908","23.125","0.5695020328513218","25.93","13.364583333333334","14.154166666666667","14.897916666666667","-0.6296462447985417","1.0501101974604166","0.4204639526958333","0.11521586947160793",0,0,78,"Spring",2015,0,78,78
"157",2015-03-20,"12.660875","12.928916666666666",0,0,"55.99254769625","53.52258678270834","18.270833333333332","0.5353386784223156","22.5625","0.5013280235873938","25.866041666666668","14.189583333333333","14.527083333333334","14.591666666666667","-0.6961285182245833","1.1295209215833333","0.43339240340208335","0.10900556151808248",0,0,79,"Spring",2015,0,79,79
"158",2015-03-21,"13.998770833333333","14.533125",0,0,"42.974871794375","39.74633074979167","17.270833333333332","0.5354019615739646","21.666666666666668","0.476321944453152","25.763958333333335","15.25625","15.39375","15.033333333333333","-0.9893971070166666","1.4693768529479168","0.4799797459520833","0.18119184170079294",0,0,80,"Spring",2015,0,80,80
"159",2015-03-22,"15.479791666666667","16.27375",0,0,"35.774803632291665","31.732893715625","16.416666666666668","0.5391146651310617","20.979166666666668","0.14433756729740643","25.786041666666666","16.433333333333334","16.458333333333332","15.525","-1.095115219606875","1.5271585002270833","0.4320432806291667","0.1313211634596696",0,0,81,"Spring",2015,0,81,81
"160",2015-04-12,"10.016666666666667","10.144166666666667",6.858,10,"85.61670207416667","82.84688426375","8.104166666666666","0.37110522845120725","13.1875","0.39435687713121126","17.006666666666668","16.389583333333334","18.49375","19.635416666666668","0.6224775519724917","0.3877543231211875","1.0102318751083335","0.07196604025065939",1,6.858,102,"Spring",2015,102,102,102
"161",2015-04-13,"13.49725","13.7976875",0.889,2,"61.130739212083334","57.76257463520833","10.9375","1.4202646635495892","12.9375","0.7552107015394184","17.219791666666666","17.029166666666665","17.2875","17.920833333333334","-0.62315671044375","1.9208921112189583","1.2977354008166666","0.3032674340246555",0,0,103,"Spring",2015,0,103,103
"162",2015-04-14,"15.561458333333334","15.636666666666667",0,0,"43.963992636875","42.26819514770833","11.541666666666666","0.7705636584207572","13.395833333333334","0.49420399497827033","17.19625","18.172916666666666","18.195833333333333","18.233333333333334","-0.8164566883770834","2.2235026306452084","1.4070459422520833","0.264047430430865",0,0,104,"Spring",2015,0,104,104
"163",2015-04-15,"16.606458333333332","16.783125000000002",0,0,"27.863454687083333","26.309959800416667","11.229166666666666","0.6913820235403736","13.395833333333334","0.49420399497827033","17.199166666666667","18.891666666666666","19.277083333333334","18.69375","-0.84077892726875","2.3124113288541666","1.471632401575","0.3431848417664977",0,0,105,"Spring",2015,0,105,105
"164",2015-04-16,"10.449145833333333","10.5564375",0,0,"13.462529349875","12.642488317229166","10.75","0.837849711994862","13.270833333333334","0.44901741315991645","16.891875","17.966666666666665","18.479166666666668","18.725","-1.2599133888720833","2.2537132516572917","0.9937998628354167","0.2330867584154025",0,0,106,"Spring",2015,0,106,106
"165",2015-06-26,"24.525625","24.700208333333332",11.938,3,"55.041556818541665","52.30664980791667","9.8125","8.511852203573433","9.395833333333334","0.4941354358673891","12.284583333333334","30.054166666666667","30.35625","29.01875","1.1609640193558333","1.1856794059375","2.3466434252708335","0.9281893022957592",1,11.938,177,"Spring",2015,177,177,177
"166",2015-06-27,"24.604375","24.855833333333333",9.271,2,"52.34592388625","48.585476870625","23.416666666666668","4.16189952808274","9.166666666666666","0.37653182064545093","12.111666666666666","25.995833333333334","28.1","28.322916666666668","2.110033662360417","1.01769647644375","3.1277301387916667","1.0606148091628596",1,9.271,178,"Spring",2015,178,178,178
"167",2015-06-28,"26.080208333333335","26.298125",0,0,"40.98043146041667","37.9043539625","20.541666666666668","1.2540443674841395","9.354166666666666","0.5254376486290984","12.082708333333333","25.745833333333334","26.916666666666668","27.027083333333334","1.461898713171125","1.5938505447166667","3.0557492579791665","0.3601779740279502",0,0,179,"Spring",2015,0,179,179
"168",2015-06-29,"26.280625","26.565833333333334",0,0,"42.429300999166664","39.607905301875","17.020833333333332","1.0414065492797617","10.020833333333334","0.9105716294963582","12.179375","27.847916666666666","29.104166666666668","27.227083333333333","1.045040443453125","1.4960086472708334","2.5410490906666667","0.30774806198412147",0,0,180,"Spring",2015,0,180,180
"169",2015-06-30,"26.021875","25.960625",0,0,"46.006684657291665","44.246067547291666","14.25","0.729232043956124","10.770833333333334","0.8052485007493779","12.311875","29.797916666666666","31.00208333333333","28.325","0.349180095206875","1.6598569736958333","2.0090370688541666","0.30421119079926606",0,0,181,"Spring",2015,0,181,181
"170",2015-07-01,"23.8975","23.9525",0,0,"58.318806091249996","56.743277490625","12.354166666666666","0.6008226243069056","11.208333333333334","0.41024894469999773","12.533958333333333","29.3875","30.810416666666665","28.922916666666666","0.07104900594270834","1.8227535549729166","1.893802561","0.30651394414637156",0,0,182,"Summer",2015,0,182,182
"171",2015-07-03,"24.472291666666667","24.654374999999998",18.923,8,"56.654432025","53.12990297520833","24.5","4.839376946290986","11.3125","0.854352194241208","12.569375","26.964583333333334","29.160416666666666","28.5625","1.2091864675072916","2.3458151809458334","3.5550016484791667","1.0235399013748592",1,18.923,184,"Summer",2015,184,184,184
"172",2015-07-04,"23.929375","23.999375",1.143,3,"58.192445236666664","55.753479689375","19.208333333333332","0.7424386575262765","12.4375","0.5013280235873938","12.596041666666666","26.466666666666665","28.09375","27.69375","0.3808407805895833","3.1338458276086376","3.5146866081458334","0.4172164223446141",0,0,185,"Summer",2015,0,185,185
"173",2015-07-05,"20.159583333333334","20.24395833333333",12.827,10,"82.84462639958333","79.460738013125","24.270833333333332","4.363369455994363","16.666666666666668","3.985739362337884","12.43625","24.304166666666667","25.81458333333333","26.89375","0.20909141569583337","2.7521808745020833","2.96127229025","0.408949186930288",1,12.827,186,"Summer",2015,186,186,186
"174",2015-07-06,"22.050416666666667","22.302708333333335",0,0,"69.58513798479167","65.57910114375","20.8125","1.0242395266611124","19.416666666666668","0.7943992409829395","12.288541666666667","24.772916666666667","25.322916666666668","25.966666666666665","0.08560683249583335","2.8734099381520832","2.9590167705833332","0.5525760500748658",0,0,187,"Summer",2015,0,187,187
"175",2015-07-07,"24.2575","24.681041666666665",0,0,"54.73089993270833","50.788675565","18.520833333333332","0.7141370708303137","17.3125","0.5890727529285402","12.249166666666667","25.683333333333334","26.314583333333335","25.889583333333334","-1.2564650178666668","3.9568135911666666","2.700348573208333","0.22564240428085197",0,0,188,"Summer",2015,0,188,188
"176",2015-07-08,"25.088125","25.527083333333334",0,0,"46.296035034166664","42.69073645541667","16.354166666666668","0.7575548184853955","15.729166666666666","0.4489419533509044","12.35125","26.972916666666666","28.152083333333334","26.510416666666668","-1.6657301924708334","4.169900514641666","2.5041703219375","0.25430074413379944",0,0,189,"Summer",2015,0,189,189
"177",2015-07-09,"23.225833333333334","23.498124999999998",0,0,"55.02977712","52.619303805625","14.3125","0.6888619332103488","14.270833333333334","0.44901741315991645","12.387083333333333","26.710416666666667","28.54375","27.089583333333334","-1.6761475475583332","3.75349901689375","2.07735146925","0.19006269559426414",0,0,190,"Summer",2015,0,190,190
"178",2015-07-16,"23.153333333333332","23.49875",6.858,6,"58.93756059333333","54.67264731125","10.270833333333334","0.6096114535180478","11.770833333333334","0.4244252137294035","12.363333333333333","24.95","25.96875","26.120833333333334","-0.2855957774375","2.337148820504167","2.0515530430833335","0.5024049642710063",1,6.858,197,"Summer",2015,197,197,197
"179",2015-07-17,"21.392916666666668","21.878541666666667",0,0,"64.26068100895833","59.923079227708335","12.041666666666666","0.9665370575377206","11.520833333333334","0.5046509754255215","12.34","22.889583333333334","24.308333333333334","25.56041666666667","-0.8995202852439583","2.851255594976875","1.9517353096875","0.48749291985880877",0,0,198,"Summer",2015,0,198,198
"180",2015-07-18,"20.07208333333333","20.50625",9.906,5,"77.33692850375","73.312572284375","18.229166666666668","7.362556672007276","11.395833333333334","0.49399828858568917","12.1475","21.785416666666666","23.36875","24.78125","-0.6738191868389584","2.477802465404167","1.8039832784791667","0.27268977201160566",1,9.906,199,"Summer",2015,199,199,199
"181",2015-07-19,"21.518333333333334","21.70895833333333",0,0,"68.11300183520834","64.808647341875","20.666666666666668","1.078417844664716","12.520833333333334","1.166671909991679","12.167916666666667","23.497916666666665","24.00625","24.102083333333333","-1.579872365098125","3.516963132925","1.9370907680416667","0.3758670226490654",0,0,200,"Summer",2015,0,200,200
"182",2015-07-20,"22.856666666666666","23.21",0,0,"61.36162490354167","57.90883386958333","17.729166666666668","0.8929888454030007","13.479166666666666","0.5047852282729014","12.41375","24.879166666666666","25.4875","24.745833333333334","-1.75334423164375","3.7563900539354167","2.0030458222708334","0.24915180943369997",0,0,201,"Summer",2015,0,201,201
"183",2015-07-21,"24.183541666666667","24.559166666666666",0,0,"50.605659742291664","47.24058222958333","15.3125","0.8543125376362384","13.458333333333334","0.5035336128708591","12.491458333333334","26.570833333333333","27.183333333333334","25.51875","-1.9644246495979167","4.153854483300625","2.1894298335","0.5238186565071675",0,0,202,"Summer",2015,0,202,202
"184",2015-07-22,"22.131458333333335","22.53",0.508,1,"67.21902395854167","63.48397153395833","12.979166666666666","0.4367780442302363","13","0","12.401875","25.31875","26.835416666666667","26.1375","-1.7185644659104167","3.6867807360645832","1.9682162705416666","0.39395639707225305",0,0,203,"Summer",2015,0,203,203
"185",2015-07-23,"20.844791666666666","20.859791666666666",10.287,3,"77.213919613125","74.30526792041667","16.3125","6.657283869015992","12.5","0.5052240978950556","12.315625","24.68125","25.8875","25.6875","-0.9045332401020834","2.67819809907","1.7736648590208333","0.17749871505188095",1,10.287,204,"Summer",2015,204,204,204
"186",2015-07-24,"22.271458333333335","22.508958333333332",18.034,5,"70.14499343958333","65.53769769291667","23.8125","5.934480575359239","12.916666666666666","1.0278785478477455","12.252083333333333","24.5","25.191666666666666","25.195833333333333","-2.3889245666254166","4.282635591233959","1.89371102475","0.29694190699044803",1,18.034,205,"Summer",2015,205,205,205
"187",2015-07-25,"24.67791666666667","24.918541666666666",0,0,"55.41469201229167","51.210893310416665","23.895833333333332","2.1060361229435554","20.270833333333332","0.9836189934558179","12.442083333333333","25.341666666666665","25.59583333333333","25.214583333333334","-2.3631233635754167","4.5259734148333335","2.1628500513958335","0.3607667207970116",0,0,206,"Summer",2015,0,206,206
"188",2015-07-26,"24.478125","24.748541666666668",0,0,"48.06637207083333","44.700549278541665","19.4375","0.8481433450630406","17.729166666666668","0.736281148120753","12.474375","26.102083333333333","26.675","25.566666666666666","-2.3178322878145834","4.644544243454167","2.326711955770833","0.708821933552261",0,0,207,"Summer",2015,0,207,207
"189",2015-07-27,"24.577916666666667","24.934583333333332",0,0,"53.20097946","49.421831151875","16.5","0.825095936232563","15.875","0.33401587982456693","12.635625","27.625","28.247916666666665","26.36875","-2.212882258375625","4.422871640125","2.2099893815625","0.37459924580463516",0,0,208,"Summer",2015,0,208,208
"190",2015-07-28,"23.572916666666668","23.911875",0,0,"59.029578430625","55.91989582604167","14.3125","0.6572500068748097","14.604166666666666","0.4940668668994991","12.743333333333334","27.072916666666668","28.375","26.922916666666666","-1.9701855560148958","4.17565912643125","2.205473570375","0.34247977698807447",0,0,209,"Summer",2015,0,209,209
"191",2015-07-31,"23.514375","23.676875",7.62,6,"57.79191584875","54.639419225625","11.375","0.6398212160894745","13.125","0.3342186823915959","12.947083333333333","28.479166666666668","29.360416666666666","27.441666666666666","-0.42839593445833335","3.1545967902208334","2.7262008560208333","1.2491982634164838",1,7.62,212,"Summer",2015,212,212,212
"192",2015-08-01,"22.116666666666667","22.22875",0,0,"69.64478811291667","66.81523829833333","10.645833333333334","0.5254376484676427","12.3125","0.46820039949804493","12.775625","25.025","26.1875","26.922916666666666","-0.97053007658125","3.8152065305395833","2.8446764538333333","1.4301651981121435",0,0,213,"Summer",2015,0,213,213
"193",2015-08-02,"24.955625","25.200833333333332",0,0,"51.623845449583335","48.203158824791664","11.104166666666666","0.750410211453379","12.479166666666666","0.5047852282729014","12.871666666666666","26.76875","27.145833333333332","26.225","-1.2776538261729167","4.009539144395833","2.7318853183125","0.3806085765644725",0,0,214,"Summer",2015,0,214,214
"194",2015-08-03,"26.322708333333335","26.605416666666667",0,0,"43.38968526270833","40.503508488125","11.229166666666666","0.5920177764993984","12.645833333333334","0.4832510020039735","12.938958333333334","28.204166666666666","28.65625","26.79375","-0.5938425813320833","3.110769853677292","2.5169272724166665","0.28049428231806695",0,0,215,"Summer",2015,0,215,215
"195",2015-08-04,"27.059166666666666","27.528333333333332",0,0,"37.89937096","34.33200916854167","10.791666666666666","0.8239385502921348","12.625","0.4891768006409974","13.1475","29.6625","29.839583333333334","27.433333333333334","-0.12077609523125","2.2260109317714583","2.1052348365208333","0.25586489863634704",0,0,216,"Summer",2015,0,216,216
"196",2015-08-11,"23.048125","23.24395833333333",11.684,2,"61.691907315625","58.54911651416667","19.25","7.470318917579812","11.25","0.4374401010624571","12.560833333333333","26.10625","27.764583333333334","27.66875","0.30364022060625","2.079106094425","2.3827463150208334","0.8056866408552007",1,11.684,223,"Summer",2015,223,223,223
"197",2015-08-12,"24.895416666666666","25.351041666666667",1.651,2,"48.22482288125","43.546001224375","17.729166666666668","1.143618859742892","11.3125","0.468345101153758","12.608958333333334","25.31875","26.78125","26.745833333333334","-0.08695885002312499","2.67000327188125","2.5830444219583333","1.3147230090120305",0,0,224,"Summer",2015,0,224,224
"198",2015-08-13,"27.687083333333334","28.123958333333334",0,0,"31.332307277708335","27.797262410000002","14.333333333333334","0.9069506688769781","11.458333333333334","0.5035336128708591","12.662916666666666","26.0125","27.110416666666666","26.354166666666668","-0.0027647344999999985","2.4793090875460417","2.476544353","0.3317234893474676",0,0,225,"Summer",2015,0,225,225
"199",2015-08-14,"28.338958333333334","28.946666666666665",0,0,"31.909400257083334","28.20620280625","12.208333333333334","0.5817056325155479","11.6875","0.468345101153758","12.683958333333333","27.83125","28.977083333333333","27.047916666666666","0.46063667922520835","1.8308393381416668","2.291476017354167","0.30173487598603066",0,0,226,"Summer",2015,0,226,226
"200",2015-08-15,"28.560833333333335","29.172708333333333",6.096,5,"33.70700311875","29.671893786875","11.145833333333334","0.5452463281211433","11.75","0.4374401010624571","12.818125","28.75208333333333","29.720833333333335","27.635416666666668","0.18900484851916666","1.8749753825208333","2.0639802310625","0.21812726755065065",1,6.096,227,"Summer",2015,227,227,227
"201",2015-08-16,"26.302708333333335","26.485208333333333",0,0,"51.749875154166666","48.15293605770833","10.75","0.7853776143161022","11.541666666666666","0.5034663240460902","12.899166666666666","27.71875","28.458333333333332","27.625","-0.2486003342352083","2.2417153137645833","1.9931149795833334","0.6384809519913446",0,0,228,"Summer",2015,0,228,228
"202",2015-08-17,"25.369583333333335","25.271041666666665",0,0,"58.475758722500004","56.761222993333334","10.854166666666666","0.7984458721275918","11.5625","0.5012604386860637","12.893958333333334","28.716666666666665","28.81041666666667","27.639583333333334","-0.286761791885625","2.0636849776625","1.7769231857083334","0.3946289769636556",0,0,229,"Summer",2015,0,229,229
"203",2015-08-18,"25.311875","25.415625",0,0,"53.24108434","51.14008265291667","10.666666666666666","0.724352935626595","11.75","0.4375949744936837","12.869375","29.48125","29.4875","28.052083333333332","0.06786327165625","1.7079989346583333","1.7758622063541667","0.27662040451780684",0,0,230,"Summer",2015,0,230,230
"204",2015-08-19,"25.526458333333334","25.704583333333332",0,0,"46.618597969791665","44.574624613750004","10.125","0.6398741663326087","11.6875","0.4684174352188668","12.848541666666668","30.135416666666668","29.947916666666668","28.391666666666666","0.32483399911899996","1.581837318186875","1.9066713173125","0.26972952653910665",0,0,231,"Summer",2015,0,231,231
"205",2015-08-27,"23.236666666666668","23.613958333333333",12.192,3,"58.98270660916667","55.46607715416667","13.166666666666666","9.92378577693782","10.791666666666666","0.41024894469999773","12.317708333333334","25.172916666666666","26.820833333333333","27.204166666666666","0.6243577403433334","1.0357003993416667","1.6600581397291667","0.646560890988895",1,12.192,239,"Summer",2015,239,239,239
"206",2015-08-28,"24.7775","25.348125",0,0,"47.13168816458333","42.87401378958333","21.729166666666668","1.395073377476022","10.479166666666666","0.5047852282729014","12.160416666666666","24.258333333333333","25.689583333333335","25.910416666666666","0.4346899261075","1.4805828381479167","1.9152727641875","0.8718320500613107",0,0,240,"Summer",2015,0,240,240
"207",2015-08-29,"25.424166666666668","25.796875",0,0,"43.67620629166667","40.695348556041665","18.041666666666668","0.7706515888281658","10.729166666666666","0.44901741315991645","12.0625","24.725","26.28333333333333","25.825","-0.32632818050833334","2.1787574381687502","1.8524292576875","0.16853965112351402",0,0,241,"Summer",2015,0,241,241
"208",2015-08-30,"23.5525","23.991666666666667",0,0,"47.43817948479167","44.49170204854167","15.395833333333334","0.8183944669571632","11.208333333333334","0.4103315202001417","12.076041666666667","24.9125","26.908333333333335","25.891666666666666","-0.28096747325416666","2.04451564649375","1.7635481733125","0.1825534469905135",0,0,242,"Summer",2015,0,242,242
"209",2015-08-31,"23.84375","24.33770833333333",5.969,2,"51.390843026249996","47.692263070416665","13.5","0.6523280730534422","11.25","0.4375949744936837","12.115625","25.302083333333332","27.120833333333334","25.991666666666667","0.035621556717020816","1.9124233586370833","1.948044915375","0.6694854436234163",1,5.969,243,"Summer",2015,243,243,243
"210",2015-09-01,"22.663125","23.1125",0,0,"56.642257303125","52.54540083520833","13.229166666666666","0.515083396034342","11.020833333333334","0.14433756729740643","12.147499999999999","23.520833333333332","25.329166666666666","25.554166666666667","-0.534279027290625","2.3815126435020835","1.8472336163541667","0.6122408868796393",0,0,244,"Summer",2015,0,244,244
"211",2015-09-02,"21.604375","22.234583333333333",35.814,5,"59.584696604375","55.1273242425","20.208333333333332","9.284177420186346","11.520833333333334","1.2374990389343243","12.110625","21.8625","24.233333333333334","24.927083333333332","-0.21846632161104168","2.0973271366520834","1.8788608150416666","0.3444536124790574",1,35.814,245,"Summer",2015,245,245,245
"212",2015-09-03,"18.935624999999998","19.307916666666667",0.762,3,"77.25909370104166","73.69037656541667","22.9375","0.9979354280780282","18.479166666666668","0.922254198978562","12.480625","20.575","21.716666666666665","23.614583333333332","0.39139618788083336","1.5035916441936668","1.8949878320833333","0.39799541834761415",0,0,246,"Summer",2015,0,246,246
"213",2015-09-04,"17.620833333333334","17.955625",7.112,7,"88.82022810041667","84.63195227645834","22.270833333333332","1.5673534980641268","19.75","1.3914146373677987","12.802083333333334","20.004166666666666","20.804166666666667","22.86875","0.5944941008604167","1.2718286435020834","1.8663227443541666","0.21984600075361183",1,7.112,247,"Summer",2015,247,247,247
"214",2015-09-05,"20.22375","20.5425",0,0,"74.21953392","70.66292552854166","22.520833333333332","0.8748979509376311","22.6875","0.4684174352188668","14.779375","21.258333333333333","21.464583333333334","22.560416666666665","-0.38735038093645835","2.6353986197979165","2.248048238895833","0.26781494830571745",0,0,248,"Summer",2015,0,248,248
"215",2015-09-06,"23.454791666666665","23.83375",0,0,"55.52066711416666","51.73533741875","20.25","0.729185582749775","20.458333333333332","0.7133004194479721","16.682291666666668","22.889583333333334","22.897916666666667","22.929166666666667","-0.4549153099754166","3.2825008388708334","2.827585528875","0.677284059391269",0,0,249,"Summer",2015,0,249,249
"216",2015-09-07,"24.3775","24.973125",1.524,1,"54.63194848270833","50.06976594583333","18.4375","0.7691682517267214","18.3125","0.6573530947835663","16.872291666666666","24.15833333333333","24.872916666666665","23.9","-0.9159625829516667","3.8706624330770834","2.9546998500416666","0.5419868061525",0,0,250,"Summer",2015,0,250,250
