"","date","meanAT2","meanAT6","sum_R","rain_events","meanRH2","meanRH6","meanSWC5","meanSWC15","meanSWC30","meanST5","meanST15","meanST30","meanNEE","meanGPP","meanRECO","sdReco","bigR","bigRmm","DOY.x","observation","Season","year","Pulse_DOY","DOY.y","PulseDays"
"183",2013-07-01,27.6329166666667,27.406170212766,0,0,36.4230649560417,34.1325268691489,4.33333333333333,7.27083333333333,8.61458333333333,34.4208333333333,34.3645833333333,31.5458333333333,0.893065519618125,0.104597829796511,0.980149889646808,0.645380394805037,0,0,182,183,"Summer",2013,0,NA,0
"184",2013-07-02,24.2297916666667,24.2020833333333,4.445,5,51.1129302370833,47.1138631441667,4.54166666666667,7.27083333333333,8.44333333333333,33.6833333333333,34.2854166666667,31.7,1.16446870070125,0.176670928947917,1.34113962965417,0.730234703866937,0,0,183,184,"Summer",2013,0,NA,0
"185",2013-07-03,25.615625,25.7216666666667,0,0,43.49413109,39.4945681910417,4.58333333333333,6.85416666666667,8.29541666666667,30.4958333333333,32.13125,31.0270833333333,1.66867334537292,0.0972584376895833,1.76593178305,0.858213184931126,0,0,184,185,"Summer",2013,0,NA,0
"186",2013-07-04,25.8789583333333,25.7795833333333,0,0,46.73677773,43.466255715625,5.10416666666667,7.41666666666667,8.33916666666667,32.4916666666667,32.975,30.5520833333333,0.888797432333333,0.417189281216625,1.30598671357708,0.348736207615246,0,0,185,186,"Summer",2013,0,NA,0
"187",2013-07-05,22.661875,23.01875,1.524,3,63.4998837708333,57.563751119375,4.22916666666667,7.04166666666667,8.185625,27.9375,30.9979166666667,30.7541666666667,1.33642831096383,0.315011500175417,1.6514398111875,0.66002504279904,0,0,186,187,"Summer",2013,0,NA,0
"188",2013-07-06,26.5627083333333,26.9497916666667,0,0,47.316080484375,41.8784824464583,4.9375,7.125,8.14791666666667,29.1833333333333,29.6354166666667,29.0708333333333,1.14656852407708,0.703438456085625,1.8500069801875,0.406905265266677,0,0,187,188,"Summer",2013,0,NA,0
"189",2013-07-07,25.9347916666667,26.4597916666667,2.413,3,49.4881168422917,43.2942133047917,4.77083333333333,7.27083333333333,8.029375,28.5541666666667,30.4166666666667,29.4791666666667,1.49993713654062,0.84061525041125,2.34055238691667,1.46093330026658,0,0,188,189,"Summer",2013,0,NA,0
"190",2013-07-08,25.849375,26.1222916666667,8.763,2,52.2269018822917,46.9199166479167,9.29166666666667,7.22916666666667,7.938125,27.2166666666667,28.8229166666667,28.76875,1.59570594769583,0.628938006903333,2.22464395454167,0.442165583509569,1,8.763,189,190,"Summer",2013,189,189,189
"191",2013-07-09,23.9104166666667,23.9795833333333,27.813,8,67.44086171875,61.7369167879167,19.2916666666667,7.5625,7.96916666666667,26.9270833333333,28.8895833333333,28.23125,2.28126706422708,0.137357635150833,2.41862469933333,0.94824539226568,1,27.813,190,191,"Summer",2013,190,190,190
"192",2013-07-10,22.4616666666667,22.61625,1.778,2,78.2259675960417,71.83874676125,21.5208333333333,20.6458333333333,7.90395833333333,25.7104166666667,27.3333333333333,27.7791666666667,2.19907728494375,0.0904946502720833,2.28957193520833,1.11794371851445,0,0,191,192,"Summer",2013,0,191,191
"193",2013-07-11,22.6935416666667,22.86,5.461,2,73.3649064616667,67.0526030495833,21.6666666666667,23,7.97916666666667,25.4,27.23125,27.2333333333333,2.47758113382083,0.02477665723125,2.50235779104167,1.34409829545774,1,5.461,192,193,"Summer",2013,192,192,192
"194",2013-07-12,24.1627083333333,24.215,2.54,4,61.3964355475,56.0845845516667,19.3541666666667,22.0625,8.56666666666667,27.1708333333333,28.3375,27.3083333333333,1.89698618840625,0.159165743718542,2.056151932125,0.702499052065459,0,0,193,194,"Summer",2013,0,193,193
"195",2013-07-13,24.6760416666667,24.7789583333333,0.254,1,59.4801976475,54.0588761064583,18.0416666666667,21.2291666666667,9.06375,28.68125,29.8416666666667,28.2416666666667,1.88973653108125,0.163850085945833,2.053586617,1.0989264414575,0,0,194,195,"Summer",2013,0,194,194
"196",2013-07-14,25.305,25.3879166666667,0,0,58.4649833514583,53.3679384283333,17.0625,20.25,9.41604166666667,29.225,30.275,28.75,1.31113413859167,0.571989712708333,1.88312385139583,0.409444883062802,0,0,195,196,"Summer",2013,0,195,195
"197",2013-07-15,25.046875,25.1604166666667,3.81,4,57.117435913125,52.3539893729167,16.2291666666667,19.5208333333333,9.91,29.5166666666667,31.2125,29.4729166666667,0.695361243578583,0.994358136644583,1.68971938025,0.31226742619054,0,0,196,197,"Summer",2013,0,196,196
"198",2013-07-16,18.48875,18.6814583333333,15.621,7,94.6016698820833,87.1911951970833,19.1458333333333,20.2083333333333,9.66625,23.7875,26.5791666666667,28.3208333333333,0.986311798880625,0.404053470450417,1.39036526935417,0.745461504868766,1,15.621,197,198,"Summer",2013,197,197,197
"199",2013-07-17,22.521875,22.5995833333333,0,0,61.8375052275,56.23555168625,21.8541666666667,24.9791666666667,9.72458333333333,24.5020833333333,25.66875,25.8770833333333,1.10036101915083,0.514104005270417,1.61446502439583,0.412230068599611,0,0,198,199,"Summer",2013,0,198,198
"200",2013-07-18,21.116875,21.154375,0,0,66.5429726445833,61.6439850070833,18.75,23.0625,9.72583333333333,24.4291666666667,26.175,25.9729166666667,0.619083504024792,0.929403090599583,1.548486594625,0.425487964811223,0,0,199,200,"Summer",2013,0,199,199
"201",2013-07-19,20.4041666666667,20.6127083333333,7.747,4,79.4315042627083,72.84579970375,20.3125,22.7916666666667,9.82041666666667,23.4583333333333,25.0625,25.7291666666667,0.395301823149833,0.967609145389583,1.36291096860417,0.19387063434361,1,7.747,200,201,"Summer",2013,200,200,200
"202",2013-07-20,21.4066666666667,21.6160416666667,0,0,76.9678334179167,70.367612289375,20.25,23.75,9.69666666666667,23.9854166666667,25.2458333333333,25.09375,0.274991757967667,1.22122004724792,1.49621180514583,0.495041611687764,0,0,201,202,"Summer",2013,0,201,201
"203",2013-07-21,22.5708333333333,22.6391666666667,0,0,73.3897987779167,67.7338934452083,18.7083333333333,22.875,9.96645833333333,26.0229166666667,26.8666666666667,25.5291666666667,0.0320251183166667,1.59691606735,1.628941185625,0.429580114520309,0,0,202,203,"Summer",2013,0,202,202
"204",2013-07-22,22.7883333333333,22.8014583333333,0,0,70.488673091875,65.0607446141667,17.7083333333333,22.1875,10.329375,27.6666666666667,28.88125,26.8166666666667,-0.483660025025,2.128979853975,1.6453198289375,0.433236530964381,0,0,203,204,"Summer",2013,0,203,203
"205",2013-07-23,22.4172916666667,22.4904166666667,4.699,6,71.5922366129167,65.4015131689583,16.6041666666667,21.2708333333333,10.4775,27.7020833333333,29.3958333333333,27.6770833333333,-0.993874842882917,2.59033249941042,1.5964576565625,0.468416756816633,0,0,204,205,"Summer",2013,0,204,204
"206",2013-07-24,21.7491666666667,21.84875,0.889,1,79.08363360875,71.7890880145833,16.6666666666667,20.5208333333333,10.4354166666667,26.3229166666667,27.9020833333333,27.4145833333333,-0.464508279677708,1.99197659842292,1.52746831872917,0.419108117270693,0,0,205,206,"Summer",2013,0,NA,0
"207",2013-07-25,22.2391666666667,22.465,0,0,77.5927772225,70.536063975,16.25,20.4375,10.6483333333333,26.3,27.7958333333333,27.1416666666667,-0.276082090484146,1.9262140648125,1.65013197441667,0.493521808799267,0,0,206,207,"Summer",2013,0,NA,0
"208",2013-07-26,23.6195833333333,23.8335416666667,0,0,68.1357458175,61.8701736310417,15.7291666666667,20.1458333333333,10.559375,27.6270833333333,28.6208333333333,27.0541666666667,-1.22645961909104,2.86060115362083,1.6341415345,0.205712788578497,0,0,207,208,"Summer",2013,0,NA,0
"209",2013-07-27,22.5960416666667,22.9533333333333,4.318,2,70.82879107375,63.142946330625,15.125,19.3125,10.73375,26.675,28.5979166666667,27.6958333333333,-0.803660674070833,2.38977139691875,1.58611072283333,0.212086398548562,0,0,208,209,"Summer",2013,0,NA,0
"210",2013-07-28,24.7879166666667,25.1395833333333,0,0,54.170260618125,47.897559116875,15.0833333333333,19.2083333333333,10.609375,26.81875,28.15625,27.08125,-1.00582512765208,2.89995871293002,1.89413358525,0.442032744357404,0,0,209,210,"Summer",2013,0,NA,0
"211",2013-07-29,24.8014583333333,25.1216666666667,0,0,47.4238394679167,41.834176250625,14.75,18.8333333333333,10.73,28.28125,29.4104166666667,27.55,-1.34222338899792,3.1828950917375,1.84067170279167,0.366263575306653,0,0,210,211,"Summer",2013,0,NA,0
"212",2013-07-30,25.7208333333333,26.2610416666667,0,0,42.3844483610417,36.5307089914583,13.9583333333333,18.1041666666667,10.7810416666667,28.7666666666667,30.0708333333333,28.1541666666667,-1.17482699692292,3.08535549872917,1.9105285018125,0.327548078031341,0,0,211,212,"Summer",2013,0,NA,0
"213",2013-07-31,25.9922916666667,26.25875,0,0,47.82568376375,42.9854898054167,13.1041666666667,17.5208333333333,10.9102083333333,29.06875,30.2166666666667,28.5041666666667,-0.88292906605,2.85549496517854,1.97256589910417,0.306338081555965,0,0,212,213,"Summer",2013,0,NA,0
"214",2013-08-01,20.8139583333333,21.3345833333333,28.321,8,77.3241570727083,68.9635236664583,18.8958333333333,20.375,10.7027083333333,24.3770833333333,26.8979166666667,27.8916666666667,0.1997204420815,1.2978137774375,1.4975342195,0.166845407058968,1,28.321,213,214,"Summer",2013,213,213,213
"215",2013-08-02,21.7472916666667,22.453125,0,0,73.44809067875,64.166778704375,20.625,24.5625,10.506875,23.325,25.0375,25.7875,-0.87731770468,2.50913574758792,1.631818043,0.206463081891154,0,0,214,215,"Summer",2013,0,214,214
"216",2013-08-03,24.7864583333333,25.4083333333333,0,0,53.1548343564583,45.1519376589583,19.1041666666667,23.1666666666667,10.7075,25.7875,26.625,25.4916666666667,-1.89418224244167,3.90483632439583,2.01065408204167,0.329605389140418,0,0,215,216,"Summer",2013,0,215,215
"217",2013-08-04,24.00625,24.4741666666667,2.413,2,58.3290015152083,50.682164508125,17.7708333333333,22,10.7264583333333,26.2,27.5,26.5604166666667,-1.62394589912292,3.701262772145,2.0773168733125,0.407292887948332,0,0,216,217,"Summer",2013,0,216,216
"218",2013-08-05,20.8420833333333,21.084375,7.493,7,73.91151597,66.472667754375,19.2083333333333,22.75,10.73875,24.4875,26.2291666666667,26.28125,-1.52437369814083,3.38117062372917,1.85679692552083,0.456424521747645,1,7.493,217,218,"Summer",2013,217,217,217
"219",2013-08-06,19.66,20.0920833333333,0.254,1,81.5603601960417,73.5985203183333,18.125,22.5625,10.6941666666667,23.4645833333333,25.1645833333333,25.4916666666667,-1.75784522497917,3.54213897878604,1.78429375354167,0.257086900092052,0,0,218,219,"Summer",2013,0,218,218
"220",2013-08-07,21.27,21.7035416666667,0,0,63.0915333916667,55.9203684941667,17.3958333333333,21.4583333333333,10.700625,24.9125,25.825,25.1625,-2.12838532571042,4.22295302039583,2.09456769454167,0.4498490619862,0,0,219,220,"Summer",2013,0,219,219
"221",2013-08-08,24.5285416666667,25.3052083333333,0,0,37.800004711875,31.331299905625,16.4791666666667,20.4375,10.8014583333333,26.7416666666667,27.3833333333333,25.95,-2.07728836359375,4.71945872946021,2.64217036616667,0.419298861039879,0,0,220,221,"Summer",2013,0,220,220
"222",2013-08-09,25.85875,26.5904166666667,0,0,31.585931365625,26.6120765058333,15.5625,19.3541666666667,10.9072916666667,27.9895833333333,28.40625,26.7770833333333,-1.64938043292292,4.55617073073333,2.90679029795833,0.350729809749846,0,0,221,222,"Summer",2013,0,221,221
"223",2013-08-10,23.868125,24.2764583333333,0,0,43.38921637375,37.843231940625,14.6875,18.2708333333333,10.9622916666667,28.3770833333333,29.0604166666667,27.4458333333333,-1.18993087012125,3.94632674810873,2.75639587841667,0.448363050670776,0,0,222,223,"Summer",2013,0,NA,0
"224",2013-08-11,23.219375,23.3270833333333,0,0,61.5783232910417,56.5156186341667,14.0833333333333,17.5208333333333,11.1114583333333,28.9333333333333,29.4520833333333,27.8416666666667,-1.37664865039083,3.88726574625417,2.5106170956875,0.352893876615317,0,0,223,224,"Summer",2013,0,NA,0
"225",2013-08-12,24.9085416666667,25.428125,0,0,54.41252376375,47.9148315704167,13.125,16.9375,11.1766666666667,29.23125,29.9479166666667,28.2395833333333,-0.829567925241667,3.58325792025417,2.7536899950625,1.39961074558689,0,0,224,225,"Summer",2013,0,NA,0
"226",2013-08-13,25.57875,26.1814583333333,0,0,44.7438724485417,38.4405158354167,12.2708333333333,16.25,11.30625,29.8166666666667,30.4020833333333,28.525,-1.09293424179104,3.42453095075417,2.33159670889583,0.30772558949265,0,0,225,226,"Summer",2013,0,NA,0
"227",2013-08-14,25.0535416666667,25.3983333333333,0.889,1,53.1638532577083,46.8281425366667,11.3333333333333,15.625,11.2570833333333,29.2083333333333,30.3395833333333,28.9020833333333,-0.408597218341667,2.55326858305417,2.14467136475,0.575292563434333,0,0,226,227,"Summer",2013,0,NA,0
"228",2013-08-15,25.404375,25.596875,0,0,48.7788878595833,44.177134406875,11.1666666666667,15.3125,11.0735416666667,30.5708333333333,30.9125,28.9041666666667,-0.781925292351458,2.68281129100813,1.90088599866667,0.30847175280124,0,0,227,228,"Summer",2013,0,NA,0
"229",2013-08-16,26.565625,27.046875,0,0,45.1657036616667,39.9598619572917,10.1666666666667,14.7916666666667,11.0404166666667,30.6583333333333,31.4229166666667,29.4416666666667,-0.154371808943333,1.98167172448125,1.82729991558333,0.290707150874344,0,0,228,229,"Summer",2013,0,NA,0
"230",2013-08-17,27.8320833333333,28.2920833333333,0,0,37.9867435725,33.3880391572917,9.41666666666667,14.4583333333333,11.0404166666667,31.5333333333333,31.9166666666667,29.6854166666667,-0.18530776891875,2.05293309619583,1.86762532727083,0.339385893125485,0,0,229,230,"Summer",2013,0,NA,0
"231",2013-08-18,26.820625,26.99375,0,0,36.850517118125,33.0676819904167,8.72916666666667,14.2708333333333,11.1729166666667,31.5979166666667,32.3729166666667,30.1395833333333,-0.1136971869875,1.76116284193146,1.64746565495833,0.27193106780813,0,0,230,231,"Summer",2013,0,NA,0
"232",2013-08-19,25.9172916666667,26.7075,5.207,2,40.9924894220833,34.244474886875,8.52083333333333,13.6875,11.060625,28.0166666666667,30.35625,29.9604166666667,0.47434706095125,1.07620647277854,1.55055353379167,0.241664789972706,1,5.207,231,232,"Summer",2013,231,231,231
"233",2013-08-20,23.4202083333333,23.8652083333333,0.889,1,57.1189449227083,49.9577070814583,9.75,13.125,10.9295833333333,24.5833333333333,27.2,28.1333333333333,0.522233448023062,0.921443060958333,1.44367650884583,0.459883483968791,0,0,232,233,"Summer",2013,0,232,232
"234",2013-08-21,24.2427083333333,24.3464583333333,0,0,53.613795235,47.9374563945833,10.7291666666667,13.375,10.88375,27.73125,28.4333333333333,27.30625,-0.0186335988277083,1.40842150927562,1.38978791046667,0.339896209310396,0,0,233,234,"Summer",2013,0,233,233
"235",2013-08-22,24.7541666666667,25.13125,0,0,47.789381663125,42.4268697933333,10.75,13.4375,10.9770833333333,28.76875,29.8458333333333,28.1791666666667,0.0549501819897917,1.34887113646396,1.40382131844375,0.288722322734776,0,0,234,235,"Summer",2013,0,234,234
"236",2013-08-23,24.0577083333333,24.29125,3.175,5,51.005612841875,45.7347727245833,10.4583333333333,13.375,11.1120833333333,29.0791666666667,30.09375,28.5020833333333,0.189754963675,1.2327406509625,1.42249561464167,0.300503223769849,0,0,235,236,"Summer",2013,0,235,235
"237",2013-08-24,19.6285416666667,19.8102083333333,4.826,4,80.8051056266667,73.9479838760417,12.2291666666667,12.8958333333333,10.9066666666667,23.85,26.5604166666667,27.8979166666667,0.342588371222917,0.977267046564583,1.31985541771667,0.508627256819085,0,0,236,237,"Summer",2013,0,NA,0
"238",2013-08-25,22.4225,22.5929166666667,0,0,70.831380655625,64.1541218520833,13.1458333333333,12.8333333333333,10.6522916666667,25.7208333333333,26.8625,26.5166666666667,0.218275222051458,1.38318376466875,1.60145898675,0.32397638853997,0,0,237,238,"Summer",2013,0,NA,0
"239",2013-08-26,25.1104166666667,25.2866666666667,0,0,53.5531931177083,48.277880948125,12.3333333333333,13.3541666666667,10.7004166666667,27.6708333333333,28.5354166666667,27.1291666666667,0.466979515239792,1.58072874966042,2.04770826485417,0.957667639705233,0,0,238,239,"Summer",2013,0,NA,0
"240",2013-08-27,25.5945833333333,25.7577083333333,0,0,42.1571433270833,38.1031622002083,11.3958333333333,13.3541666666667,10.7852083333333,28.3208333333333,29.0958333333333,27.5770833333333,0.291093323797917,1.67170776384458,1.96280108760417,0.271735753351657,0,0,239,240,"Summer",2013,0,NA,0
"241",2013-08-28,22.8497916666667,22.9672916666667,0.254,1,61.07363995125,56.1728716377083,10.5416666666667,13.2083333333333,10.729375,27.8645833333333,28.90625,27.9208333333333,0.254307800454167,1.43461795097479,1.68892575147917,0.223174634850574,0,0,240,241,"Summer",2013,0,NA,0
"242",2013-08-29,19.7114583333333,19.9516666666667,10.414,8,88.8250288770833,81.43856681375,13.7083333333333,12.7916666666667,10.440625,24.4458333333333,26.5395833333333,27.4125,0.5249904202975,0.853081833424375,1.37807225364583,0.173408783339769,1,10.414,241,242,"Summer",2013,241,241,241
"243",2013-08-30,20.6804166666667,21.22125,0.254,1,80.7488442689583,71.9867155154167,18.375,13,10.1129166666667,22.075,23.8645833333333,25.6583333333333,0.467424140457083,0.973525564458333,1.44094970485417,0.223339686355295,0,0,242,243,"Summer",2013,0,242,242
"244",2013-08-31,23.7229166666667,24.034375,0,0,61.009119420625,54.426967355,16.3541666666667,14.9375,10.1472916666667,24.8979166666667,25.65,24.9791666666667,0.0746226543995833,1.57570932088917,1.65033197533333,0.31649624735451,0,0,243,244,"Summer",2013,0,243,243
"245",2013-09-01,25.0958333333333,25.4722916666667,0,0,54.594139038125,48.3985108458333,15,15.2916666666667,10.3004166666667,26.8354166666667,27.7979166666667,26.2666666666667,-0.190292902417708,1.96077710912062,1.77048420679167,0.473686921178503,0,0,244,245,"Summer",2013,0,244,244
"246",2013-09-02,25.7685416666667,26.02875,0,0,46.967830545625,41.758702305625,13.6458333333333,14.7083333333333,10.510625,28.4958333333333,29.26875,27.1270833333333,0.00518591716541667,1.74099271576667,1.746178632875,0.499474429568338,0,0,245,246,"Summer",2013,0,245,245
"247",2013-09-03,23.799375,24.340625,0.762,2,53.55391184125,46.645941659375,12.2291666666667,14,10.648125,27.1645833333333,28.6791666666667,27.6520833333333,0.15116969656375,1.50171940681875,1.652889103375,1.45752910099859,0,0,246,247,"Summer",2013,0,NA,0
"248",2013-09-04,25.4927083333333,25.830625,0,0,40.5165993497917,35.7062769547917,11.3541666666667,13.5,10.466875,27.0583333333333,27.8791666666667,27.0458333333333,0.31658535798659,1.23489323227896,1.55147859020833,0.622166198444708,0,0,247,248,"Summer",2013,0,NA,0
"249",2013-09-05,25.7889583333333,26.303125,0,0,35.5310138883333,30.948216223125,10.5,13.3333333333333,10.5591666666667,27.875,28.7916666666667,27.3625,0.13095696563825,1.34746192351667,1.47841888914583,0.162243382830934,0,0,248,249,"Summer",2013,0,NA,0
"250",2013-09-06,24.79375,25.0689583333333,0,0,41.7376370060417,37.5274271454167,9.625,13.0625,10.4385416666667,27.69375,28.55,27.49375,0.381343831787917,1.09972098455396,1.481064816375,0.262468250043438,0,0,249,250,"Summer",2013,0,NA,0
"251",2013-09-07,20.4316666666667,20.4525,1.143,2,73.898813480625,67.8904628879167,9.0625,12.8333333333333,10.4625,26.5479166666667,27.89375,27.3708333333333,0.3284783738125,0.932811381635417,1.26128975536042,0.492796165086642,0,0,250,251,"Summer",2013,0,NA,0
"252",2013-09-08,19.3629166666667,19.6322916666667,7.874,6,85.3131207264583,77.2100236925,16.9374999999583,12.2083333333333,10.3354166666667,23.3354166666667,25.53125,26.5583333333333,0.737977110000417,0.612894082714583,1.35087119272917,0.543566327082292,1,7.874,251,252,"Summer",2013,251,251,251
"253",2013-09-09,17.9797916666667,18.2295833333333,4.699,5,95.9708993552083,88.1345314579167,19,12,10.1058333333333,21.3916666666667,23.1708333333333,25.09375,0.5437444690575,0.6906614063625,1.23440587539583,0.196769552244404,0,0,252,253,"Summer",2013,0,252,252
"254",2013-09-10,19.9522916666667,20.2125,0,0,75.631573036875,68.1316426922917,18.6041666666667,13.3333333333333,10.1397916666667,21.6854166666667,23.3875,24.13125,0.23009276386875,1.26158497906875,1.49167774291667,0.25869593433113,0,0,253,254,"Summer",2013,0,253,253
"255",2013-09-11,21.1327083333333,21.563125,0,0,58.996359000625,51.7709723075,16.4791666666667,14.7708333333333,10.055625,22.9104166666667,24.3833333333333,24,0.10272096448125,1.64597227709375,1.7486932415625,0.343898197848908,0,0,254,255,"Summer",2013,0,254,254
"256",2013-09-12,21.0239583333333,21.288125,20.066,5,69.88585196125,62.8318556179167,17.9375,14.8958333333333,10.1825,23.36875,25.1145833333333,24.6583333333333,0.190280759406667,1.65803916914583,1.84831992858333,0.435854385458749,1,20.066,255,256,"Summer",2013,255,255,255
"257",2013-09-13,21.8879166666667,22.1445833333333,0,0,71.7379590097917,64.718165211875,21.2916666666667,20.5833333333333,10.1804166666667,23.25,24.6291666666667,24.5354166666667,0.474482560727083,1.57074982915,2.0452323899375,0.389196475851414,0,0,256,257,"Summer",2013,0,256,256
"258",2013-09-14,22.6985416666667,22.9060416666667,0,0,64.2765987691667,58.1864748775,18.2916666666667,19.8958333333333,10.2047916666667,24.2229166666667,25.3833333333333,24.5875,0.259020573285417,1.91482345120729,2.17384402441667,0.610136285139931,0,0,257,258,"Summer",2013,0,257,257
"259",2013-09-15,23.9408333333333,24.0260416666667,0,0,52.14126359375,47.325356740625,17.1458333333333,18.6041666666667,10.271875,25.7729166666667,26.86875,25.3958333333333,0.03300635129,2.15056733126042,2.1835736825625,0.331184317805891,0,0,258,259,"Summer",2013,0,258,258
"260",2013-09-16,23.8741666666667,24.0247916666667,0,0,54.3788128041667,49.44227691125,15.9791666666667,17.5625,10.3352083333333,26.3541666666667,27.36875,26.0395833333333,0.00567332296249998,2.01476426238958,2.02043758541667,0.251214674313152,0,0,259,260,"Summer",2013,0,259,259
"261",2013-09-17,23.820625,24.0220833333333,0,0,53.7517315272917,48.7551906670833,14.875,16.6666666666667,10.3389583333333,26.5895833333333,27.6083333333333,26.3375,-0.0214935915520833,1.87534624167313,1.85385265008333,0.270252901223069,0,0,260,261,"Summer",2013,0,NA,0
"262",2013-09-18,24.8166666666667,25.191875,0,0,45.0658843991667,40.0980676727083,13.875,16,10.4197916666667,26.8270833333333,28.1375,26.64375,-0.12144462243125,2.0723900001875,1.95094537775,0.368254565916508,0,0,261,262,"Summer",2013,0,NA,0
"263",2013-09-19,24.0127083333333,24.4752083333333,0,0,38.46722367625,33.426214946875,12.9375,15.2708333333333,10.6266666666667,26.2541666666667,27.9166666666667,26.65625,-0.17853661843625,2.13560421565,1.95706759722917,0.385327146237142,0,0,262,263,"Summer",2013,0,NA,0
"264",2013-09-20,21.719375,22.1595833333333,14.732,4,63.2966912379167,56.00284008625,16.4583333333333,14.625,10.8922916666667,24.54375,26.84375,26.5333333333333,0.2081594468925,1.70517899648125,1.91333844339583,0.346399607313216,1,14.732,263,264,"Summer",2013,263,263,263
"265",2013-09-21,21.3741666666667,21.713125,0,0,60.0149104260417,53.38567834875,19.7708333333333,18.125,10.6252083333333,22.06875,24.0395833333333,24.8229166666667,0.215075004639167,1.65415117476896,1.86922617947917,0.36325322674925,0,0,264,265,"Summer",2013,0,264,264
"266",2013-09-22,21.8764583333333,22.2239583333333,0,0,53.9009142964583,47.8071282470833,17.5,18.2083333333333,10.3945833333333,22.6854166666667,24.5041666666667,24.3416666666667,0.0446888850477083,1.81443231686604,1.859121201875,0.320046361616006,0,0,265,266,"Summer",2013,0,265,265
"267",2013-09-23,19.9554166666667,20.625,0,0,36.98824948875,30.9567908854167,16.1666666666667,17.25,10.2633333333333,22.23125,24.2583333333333,24.125,-0.400014593151667,2.00250561512292,1.60249102191667,0.352534006890216,0,0,266,267,"Summer",2013,0,266,266
"268",2013-09-24,22.3410416666667,22.9979166666667,0,0,26.4848354020833,22.1360407714583,15.2916666666667,16.4791666666667,10.3139583333333,22.6958333333333,24.2895833333333,24.00625,-0.444360461629167,2.1218652796625,1.67750481810417,0.307921556227936,0,0,267,268,"Summer",2013,0,267,267
"269",2013-09-25,22.4572916666667,23.1041666666667,0,0,23.1066790554167,18.8617144316667,14.3333333333333,15.6666666666667,10.5514583333333,23.3083333333333,24.9395833333333,24.1583333333333,-0.417308922785417,1.90840584464167,1.49109692183333,0.256804995009737,0,0,268,269,"Summer",2013,0,NA,0
"270",2013-09-26,21.3427083333333,21.8104166666667,0,0,31.2909343160417,27.29907846625,13.3958333333333,15.0416666666667,10.7472916666667,22.6854166666667,24.6104166666667,24.2208333333333,-0.105117539262292,1.34647168666229,1.24135414744375,0.200357855829978,0,0,269,270,"Summer",2013,0,NA,0
"271",2013-09-27,17.5322916666667,17.6470833333333,0,0,54.7471445597917,50.1991233520833,12.7083333333333,14.5625,10.5779166666667,22.3083333333333,24.1145833333333,24.075,-0.373276978971875,1.3015866341125,0.92830965509375,0.215346970969051,0,0,270,271,"Summer",2013,0,NA,0
"272",2013-09-28,18.1514583333333,18.6564583333333,0,0,34.7529349922917,30.1203056422917,12.1041666666667,14.0208333333333,10.511875,21.5479166666667,23.24375,23.33125,-0.74498188658125,1.44725499897917,0.702273112439583,0.138251036557811,0,0,271,272,"Summer",2013,0,NA,0
"273",2013-09-29,20.5027083333333,21.20625,0,0,31.7160581327083,26.714297903125,11.4791666666667,13.7291666666667,10.893125,22.4375,24.1104166666667,23.4020833333333,-0.58746884621875,1.33008242930625,0.742613583066667,0.215263269546409,0,0,272,273,"Summer",2013,0,NA,0
"274",2013-09-30,20.7710416666667,21.408125,0,0,26.9275111308333,22.551341319375,10.8541666666667,13.4166666666667,10.868125,22.3833333333333,24.2479166666667,23.5583333333333,-0.5361778474875,1.25201275411604,0.7158349066125,0.211918106695987,0,0,273,274,"Summer",2013,0,NA,0
"275",2013-10-01,20.861875,21.604375,0,0,24.301447769375,20.135318534375,10.2916666666667,13.1875,10.8360416666667,22.31875,24.1729166666667,23.5145833333333,-0.486270208804167,1.23430276287917,0.748032554047917,0.174915901066413,0,0,274,275,"Summer",2013,0,NA,0
"276",2013-10-02,20.349375,21.07375,0,0,32.1378054033333,27.3806404185417,9.41666666666667,12.9166666666667,10.856875,22.4208333333333,24.2333333333333,23.5520833333333,-0.38297649900875,1.14401047337333,0.76103397444375,0.178761332898055,0,0,275,276,"Summer",2013,0,NA,0
"277",2013-10-03,20.16625,20.7279166666667,0,0,36.193932035,31.5823693514583,9.0625,12.6458333333333,10.8577083333333,22.125,23.8625,23.4541666666667,-0.219989861965,0.996466040822917,0.776476178852083,0.187641238245017,0,0,276,277,"Summer",2013,0,NA,0
"278",2013-10-04,18.3358333333333,18.7141666666667,0,0,44.0504136325,39.0567843422917,8.52083333333333,12.5833333333333,10.7577083333333,21.5020833333333,23.55,23.2875,-0.290986881366667,1.0165277034,0.725540822079167,0.175400657273612,0,0,277,278,"Summer",2013,0,NA,0
"279",2013-10-05,16.9735416666667,17.3577083333333,0,0,23.7274400370833,20.16618452625,8.22916666666667,12.3333333333333,10.62,20.6625,22.8416666666667,22.91875,-0.316198186066458,1.00695954677708,0.690761360716667,0.180253066455455,0,0,278,279,"Summer",2013,0,NA,0
"280",2013-10-06,17.8402083333333,18.3433333333333,0,0,18.52031083875,15.47529615875,7.75,12.1875,10.5122916666667,20.5041666666667,22.2895833333333,22.5104166666667,-0.160940373540417,0.80266309601525,0.641722722504167,0.132378184913173,0,0,279,280,"Summer",2013,0,NA,0
"281",2013-10-07,19.6108333333333,20.1377083333333,0,0,20.8192816608333,17.5695356858333,7.52083333333333,11.9583333333333,10.4625,20.7354166666667,22.275,22.29375,-0.03441178275625,0.68624885156875,0.651837068791667,0.149772335433349,0,0,280,281,"Summer",2013,0,NA,0
